ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000157450	1170.8630844175236	-0.16249741152664052	0.08467780195201384	-1.919008379772616	0.05498327334728788	0.10140847082583744	RNF111	15	58865175	59097419	protein_coding	54778
ENSG00000128513	658.1897634202752	0.32593139063004983	0.16984029205715762	1.9190463386648071	0.05497846968100865	0.10140847082583744	POT1	7	124822386	124929983	protein_coding	25913
ENSG00000171596	2.4381931646542347	-3.898795730412526	2.0324799245252585	-1.918245628587547	0.05507987306307376	0.1015757160378568	NMUR1	2	231523187	231530445	protein_coding	10316
ENSG00000211896	4408.403546178663	-0.6362961665458207	0.33183383508325826	-1.9175144282263192	0.0551726097653477	0.10172486979946656	IGHG1	14	105736343	105743071	IG_C_gene	NA
ENSG00000198081	457.6588603957227	0.44617289671075067	0.23268123158251144	1.917528516057096	0.05517082180462639	0.10172486979946656	ZBTB14	18	5289019	5297053	protein_coding	7541
ENSG00000134602	1039.071295650187	0.15697210543896575	0.08186717492613495	1.9173998074392404	0.0551871586876952	0.10174076165933968	STK26	X	132023302	132075943	protein_coding	51765
ENSG00000125652	1181.1103179763847	-0.5551841651654014	0.28960451722230396	-1.91704249122342	0.05523253368994631	0.10181347368415328	ALKBH7	19	6372794	6375250	protein_coding	84266
ENSG00000083750	167.2478496883507	0.46462730586836665	0.24244738859664416	1.9164046622971045	0.05531360783967256	0.10195196941810096	RRAGB	X	55717749	55758774	protein_coding	10325
ENSG00000155545	151.47002123890985	0.3611042114503546	0.18844182389674588	1.91626361910091	0.05533154916231168	0.10197408383748054	MIER3	5	56919602	56971675	protein_coding	166968
ENSG00000123095	8.851312881379256	-2.413585615697305	1.2596855326147018	-1.9160223351041257	0.05536225280644904	0.10201971148674176	BHLHE41	12	26120030	26125037	protein_coding	79365
ENSG00000117602	573.3671831218206	0.5246222179443075	0.2738201683079241	1.9159370954528971	0.05537310303591893	0.10202874805522948	RCAN3	1	24502351	24541040	protein_coding	11123
ENSG00000171970	72.24038746221444	0.4843611427605325	0.2529196915849619	1.915078813061986	0.05548245334133622	0.1022192563546276	ZNF57	19	2900928	2918473	protein_coding	126295
ENSG00000180773	222.1214238415072	0.2288182614964608	0.11949692096164138	1.9148465052912256	0.05551208166401058	0.10226286205616208	SLC36A4	11	93144174	93197991	protein_coding	120103
ENSG00000171827	123.89959160687704	0.3626547517357072	0.18940408982830373	1.914714471395293	0.05552892702264703	0.102282912491098	ZNF570	19	37467585	37488652	protein_coding	148268
ENSG00000197980	22.85675913482817	0.8250938248066948	0.43094967741787626	1.914594366911734	0.05554425408330864	0.10229150771272964	LEKR1	3	156825481	157046129	protein_coding	389170
ENSG00000145945	60.37169840648953	0.7525490873415789	0.3930613132152184	1.9145844733122463	0.05554551680612554	0.10229150771272964	FAM50B	6	3849373	3851320	protein_coding	26240
ENSG00000135185	1208.5805894636064	0.2983670580686752	0.155854555598865	1.9143942050472091	0.05556980545056352	0.10232525455256158	TMEM243	7	87196160	87220587	protein_coding	79161
ENSG00000258366	3.102918900765261	2.056773746915697	1.074969232799196	1.9133326649358176	0.0557054785370749	0.10256407347774774	RTEL1	20	63657810	63696253	protein_coding	51750
ENSG00000095319	1793.4343730489618	0.5200047603703561	0.2718327185694004	1.9129586868977144	0.05575334152678046	0.10263599843972444	NUP188	9	128947699	129007096	protein_coding	23511
ENSG00000148408	2.200646854811384	-2.0320184613366186	1.0622522774184295	-1.9129339654370925	0.05575650667074668	0.10263599843972444	CACNA1B	9	137877782	138124624	protein_coding	774
ENSG00000110422	2447.6454012784543	0.35520673504563294	0.18587650549460913	1.9109824240586168	0.05600683961011914	0.10308574919871533	HIPK3	11	33256672	33357023	protein_coding	10114
ENSG00000100583	1.7304856719421324	2.5674750867033183	1.3436765029773845	1.9107836454787896	0.05603239027161353	0.10312171535775448	SAMD15	14	77376689	77392163	protein_coding	161394
ENSG00000160049	379.0168550294789	-0.22533543723785335	0.11795120269482218	-1.910412374690819	0.05608013878664331	0.10319852223307872	DFFA	1	10456522	10472529	protein_coding	1676
ENSG00000161542	541.264974885475	-0.15381958206642743	0.0805210642452962	-1.9103023973681903	0.05609428928954378	0.10321024734466835	PRPSAP1	17	76309478	76384521	protein_coding	5635
ENSG00000085224	1253.5060095357137	0.19259252285185657	0.10081956352748356	1.9102693575870875	0.0560985410150587	0.10321024734466835	ATRX	X	77504880	77786233	protein_coding	546
ENSG00000164287	1.0129041923728492	-4.250469262270231	2.225472088667899	-1.90991802769112	0.05614376851738092	0.1032823823545858	CDC20B	5	55112971	55173177	protein_coding	166979
ENSG00000163606	17.250373278925068	-0.8741936509415761	0.4577867712538155	-1.9096088088069452	0.05618360009041893	0.10334457658141168	CD200R1	3	112921205	112975103	protein_coding	131450
ENSG00000269556	386.05316635189183	-0.3097029843358903	0.16218679462330493	-1.9095450098462483	0.05619182118665054	0.1033486191360864	TMEM185A	X	149596556	149631912	protein_coding	84548
ENSG00000213903	26.8570493311121	-0.6931303691132901	0.3630555376555626	-1.909157958556951	0.05624171785996505	0.10340932303433352	LTB4R	14	24311450	24318036	protein_coding	1241
ENSG00000169684	13.713553906807588	0.9586789133202628	0.5021301095757653	1.909224113507597	0.05623318688912963	0.10340932303433352	CHRNA5	15	78565520	78595269	protein_coding	1138
ENSG00000159461	6257.912914333027	0.24958351344846716	0.13073026148010114	1.9091487358988952	0.0562429072477212	0.10340932303433352	AMFR	16	56361452	56425545	protein_coding	267
ENSG00000130165	739.2827321796858	0.17486174137411947	0.09160870556893289	1.9087895663206496	0.05628924336331212	0.10347957894592397	ELOF1	19	11551147	11559230	protein_coding	84337
ENSG00000211685	1.4594304795727548	-3.1717126173040544	1.6616621154418991	-1.9087590598769684	0.05629318043369007	0.10347957894592397	IGLC7	22	22922594	22923034	IG_C_gene	NA
ENSG00000148634	929.8356175031672	0.1626745508236157	0.08523579246887741	1.908523944128447	0.056323531462091	0.10351852349635993	HERC4	10	67921899	68075301	protein_coding	26091
ENSG00000135114	132.14308134437923	0.909155151914722	0.47637120770242425	1.9085014736714432	0.05632643288040658	0.10351852349635993	OASL	12	121017763	121039246	protein_coding	8638
ENSG00000097021	118.57232111726232	0.6053669743034961	0.3172236582790414	1.9083285830182104	0.0563487609368213	0.10354846740430328	ACOT7	1	6264269	6393767	protein_coding	11332
ENSG00000165553	1.144047941284116	-4.398092650751144	2.3053231762677155	-1.907798739902312	0.05641723370799564	0.1036450889043908	NGB	14	77265483	77271206	protein_coding	58157
ENSG00000125457	1334.7334633495418	0.1995615256736071	0.10460397329264552	1.9077815057302216	0.05641946207990499	0.1036450889043908	MIF4GD	17	75266228	75271231	protein_coding	57409
ENSG00000105675	1.144047941284116	-4.398092650751144	2.3053231762677155	-1.907798739902312	0.05641723370799564	0.1036450889043908	ATP4A	19	35550031	35563658	protein_coding	495
ENSG00000068489	8.335769436972209	-0.9966450804924574	0.5225134933588154	-1.907405441505127	0.05646810528709781	0.10372334338036872	PRR11	17	59155732	59206709	protein_coding	55771
ENSG00000112419	72.38403929932392	0.6717414805185119	0.3522305145610229	1.907107569472476	0.05650665925185599	0.1037830506790136	PHACTR2	6	143536845	143831185	protein_coding	9749
ENSG00000113369	565.3720226032872	-0.8874842902872118	0.4655076153688488	-1.90648715721655	0.05658703036185054	0.1039195405061149	ARRDC3	5	91368631	91383317	protein_coding	57561
ENSG00000237440	972.4921335279444	0.23413504951337488	0.12287050230146822	1.9055431948907815	0.05670949815417815	0.10413330151213492	ZNF737	19	20535825	20565809	protein_coding	100129842
ENSG00000119703	15.350012346022746	1.045852489701892	0.5488771397723614	1.9054400592009415	0.05672289212914477	0.10414675047103968	ZC2HC1C	14	75064109	75119502	protein_coding	79696
ENSG00000117360	778.296741397555	-0.33473880068494305	0.17568824711827546	-1.9052999058018536	0.05674109772105906	0.10416903003401792	PRPF3	1	150321479	150353233	protein_coding	9129
ENSG00000143614	1479.7312761396947	-0.17937326764023756	0.0941480332339897	-1.9052258605810104	0.05675071798133449	0.10417554500093476	GATAD2B	1	153789030	153923360	protein_coding	57459
ENSG00000180061	12.740826746552434	-3.1667579161833013	1.6626071539015488	-1.9046940275410489	0.05681985581417732	0.10429130146123818	TMEM150B	19	55312801	55334048	protein_coding	284417
ENSG00000100373	4.711001614813636	1.7454923867450645	0.91646392610097	1.904594754941568	0.05683276892471631	0.10430384524658064	UPK3A	22	45284949	45295874	protein_coding	7380
ENSG00000165899	356.8428118963014	-0.7561571257374112	0.3970471103457315	-1.904451905163048	0.05685135472141139	0.1043267961828852	OTOGL	12	80099537	80380880	protein_coding	283310
ENSG00000070669	1785.4235849841998	0.8855341718713806	0.46503429296963406	1.9042341290929363	0.05687969870596596	0.1043676473528996	ASNS	7	97851677	97872542	protein_coding	440
ENSG00000140931	515.3681176957027	-0.227726446738564	0.11961948832154834	-1.903757071142238	0.05694182982798074	0.1044704786343556	CMTM3	16	66603874	66613892	protein_coding	123920
ENSG00000007264	24.22626104569115	-2.421875677058579	1.2726822248991003	-1.9029696727716832	0.05704450260011365	0.10464766124374532	MATK	19	3777970	3802129	protein_coding	4145
ENSG00000156113	8.56772201849611	-1.5158233561987435	0.7965821337748058	-1.9029090559885289	0.05705241310287501	0.1046509839661246	KCNMA1	10	76869601	77638369	protein_coding	3778
ENSG00000185049	757.4802492422891	-0.22255925681167227	0.11701170072940208	-1.9020256557620372	0.05716780060733762	0.10485142948377328	NELFA	4	1982717	2041903	protein_coding	7469
ENSG00000010310	1.104407670659221	-3.553697737743921	1.8693052319016696	-1.9010794369460444	0.05729160855434814	0.10506727443090054	GIPR	19	45668221	45683722	protein_coding	2696
ENSG00000116824	84.14468373625276	-1.64289643466848	0.8642734492187494	-1.900898883511415	0.05731525837491642	0.1050979757026899	CD2	1	116754430	116769229	protein_coding	914
ENSG00000070423	1039.7027630186765	-0.2798050645981662	0.14720028067812138	-1.9008459991323512	0.05732218698087109	0.1050979757026899	RNF126	19	647526	663233	protein_coding	55658
ENSG00000168813	363.2449544995283	0.3594677599587235	0.18911280060868163	1.9008113612708104	0.05732672541097301	0.1050979757026899	ZNF507	19	32345594	32387667	protein_coding	22847
ENSG00000112624	1266.0958685104788	0.3027897403664257	0.1593192349172208	1.900522184428951	0.05736462650494132	0.1051562245268999	BICRAL	6	42782052	42868558	protein_coding	23506
ENSG00000050730	4.575753301622503	-3.0456269509725935	1.602861698058698	-1.9001183662079495	0.0574175879882532	0.10524206545267048	TNIP3	4	121131408	121227466	protein_coding	79931
ENSG00000198001	769.8403811311105	-0.4320259813362165	0.22753076679532233	-1.8987585170178325	0.05759623372750942	0.10555823310153883	IRAK4	12	43758944	43798307	protein_coding	51135
ENSG00000163453	3.7356788904818865	-2.330518348747947	1.2274784846618665	-1.8986225647693815	0.05761411939107951	0.10557973518232856	IGFBP7	4	57030773	57110385	protein_coding	3490
ENSG00000160993	210.6118439162212	0.23166555458483293	0.1221000074362312	1.8973426738391004	0.05778272628871152	0.10587740470543702	ALKBH4	7	102456238	102464863	protein_coding	54784
ENSG00000164045	9.78816548090899	-0.9388423126334424	0.49495462720068634	-1.8968250038256045	0.05785103813047859	0.10599125597893772	CDC25A	3	48157146	48188417	protein_coding	993
ENSG00000111224	464.5726795382581	0.2032334579819735	0.10715207219016008	1.8966824796565784	0.05786985742906125	0.10601441530726384	PARP11	12	3791047	3873448	protein_coding	57097
ENSG00000259040	38.652742239849665	-0.5529985673139254	0.2916377723413587	-1.8961829356817568	0.05793585881882873	0.106123995474908	BLOC1S5-TXNDC5	6	7881522	8064364	protein_coding	NA
ENSG00000165325	1.4128741311428692	-3.137558677152068	1.6547268442812646	-1.8961187993024164	0.05794433725767893	0.10612819584407078	DEUP1	11	93329971	93438487	protein_coding	159989
ENSG00000180357	1372.1303586023746	-0.5106802220831252	0.2694193527939878	-1.895484555163408	0.05802823600214802	0.10627051695216733	ZNF609	15	64460578	64686068	protein_coding	23060
ENSG00000101040	818.7367261844378	-0.3742546189189128	0.19745781715655197	-1.8953649154451544	0.05804407343117177	0.10628817630011154	ZMYND8	20	47209214	47356889	protein_coding	23613
ENSG00000125841	247.36930943149113	-0.28452710575161566	0.15012327481680943	-1.8952897616896176	0.05805402382246782	0.10629505290213456	NRSN2	20	346782	359660	protein_coding	80023
ENSG00000214967	38.044829504560205	-0.6733419090063989	0.3553435704821143	-1.894903875966684	0.05810513759377581	0.10637728882138342	NPIPA7	16	16379140	16393972	protein_coding	101059938
ENSG00000171502	4.619973905722064	-1.7587637199752832	0.9281908136253346	-1.8948299144503389	0.05811493868061227	0.10638388113538304	COL24A1	1	85729233	86156943	protein_coding	255631
ENSG00000143549	9105.56332178717	0.31394919243639197	0.16570211746949376	1.8946601119577784	0.0581374454307671	0.10641372825913184	TPM3	1	154155308	154194648	protein_coding	7170
ENSG00000164500	50.57375225878406	-1.6480593810668545	0.870081843839453	-1.8941429392370512	0.05820603956384794	0.10652791752922698	SPMIP7	7	50095883	50159256	protein_coding	100130988
ENSG00000198837	1603.2833543589957	0.191535084709138	0.10112620592242104	1.8940202785425784	0.05822231827256614	0.10653498314180332	DENND4B	1	153929501	153946718	protein_coding	9909
ENSG00000286231	24.001501093630804	1.033149655200068	0.5454776049155051	1.8940276298971128	0.05822134254331292	0.10653498314180332		1	220786990	220884503	protein_coding	NA
ENSG00000134590	444.81782061989213	-0.6407299486469841	0.3384337725412087	-1.8932210690319533	0.05832847666165316	0.10671785056095597	RTL8C	X	135032355	135033546	protein_coding	8933
ENSG00000090932	10.778655316619778	-0.9629115362645552	0.5087283253688645	-1.8927814478707776	0.058386939724157	0.1068082604661576	DLL3	19	39498895	39508481	protein_coding	10683
ENSG00000188130	3.8685150404862303	-3.040399952364697	1.6063349683440746	-1.8927558773740447	0.05839034171654962	0.1068082604661576	MAPK12	22	50245450	50261716	protein_coding	6300
ENSG00000243466	20.88674907262666	-2.2442310322838543	1.185888685434138	-1.8924466181767063	0.05843149973090558	0.1068662408666584	IGKV1-5	2	88947301	88947957	IG_V_gene	NA
ENSG00000128683	1.0839046953777105	-3.5216667594837228	1.8609289163086444	-1.892424116053467	0.05843449538471786	0.1068662408666584	GAD1	2	170813213	170861151	protein_coding	2571
ENSG00000118160	0.91583195848762	-3.253568570637615	1.71942247007279	-1.8922449992757615	0.05845834532215815	0.10689846414127566	SLC8A2	19	47428017	47471893	protein_coding	6543
ENSG00000142233	6.476452185043603	1.487187991588878	0.7861170901071878	1.8918148585042192	0.05851565288330071	0.10698045521275158	NTN5	19	48661407	48673081	protein_coding	126147
ENSG00000135932	2800.8536542872425	-0.16056639896457764	0.08487354808896753	-1.891830877581153	0.05851351782898766	0.10698045521275158	CAB39	2	230712842	230821075	protein_coding	51719
ENSG00000132963	842.2992964493154	-0.371287463622338	0.1962714477201663	-1.8917039026058464	0.05853044308156791	0.1069846961109558	POMP	13	28659065	28678959	protein_coding	51371
ENSG00000125651	1996.8063339105097	-0.37808477039943456	0.19986037290644296	-1.8917445459606972	0.05852502504372944	0.1069846961109558	GTF2F1	19	6379572	6393981	protein_coding	2962
ENSG00000165280	7363.493905069467	-0.24147875962494028	0.12765994089611102	-1.8915781875651536	0.0585472043955395	0.1070039340667519	VCP	9	35053928	35072668	protein_coding	7415
ENSG00000181481	489.6309432557929	0.2640799727009464	0.13972941459411434	1.8899383030269272	0.05876621204968114	0.10739276454877292	RNF135	17	30970984	30999911	protein_coding	84282
ENSG00000267318	4.982494731797085	2.061253504570028	1.0907350447218562	1.889783879728243	0.05878687038121158	0.10741907582543432		17	59940908	59973101	protein_coding	NA
ENSG00000113108	40.00448952334737	-0.5562783195882871	0.29450017750760094	-1.8888895901393128	0.05890662463186173	0.1076264365278973	APBB3	5	140558268	140564781	protein_coding	10307
ENSG00000186188	1.0691098344014718	-3.526047696076132	1.8669795359429049	-1.888637571110455	0.05894040903729819	0.107676697004042	FFAR4	10	93566665	93604480	protein_coding	338557
ENSG00000214960	14.375220602355531	0.9212562090243892	0.4879609594779276	1.887971140170818	0.05902982493945814	0.10782856768989917	CRPPA	7	16087525	16502504	protein_coding	729920
